State,District,Subdistt,T,Town.Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
10,207,1081,"10,207,1081",0,0,0,SUB-DISTRICT,Harlakhi,Rural,37312,196251,101522,94729,36980,18859,18121,22164,11453,10711,36,22,14,88923,56492,32431,107328,45030,62298,67968,48302,19666,43954,35345,8609,13332,11641,1691,24544,19072,5472,1055,538,517,5023,4094,929,24014,12957,11057,4671,2396,2275,16245,9045,7200,686,321,365,2412,1195,1217,20349,11320,9029,4100,2095,2005,13584,7881,5703,583,293,290,2082,1051,1031,3665,1637,2028,571,301,270,2661,1164,1497,103,28,75,330,144,186,128283,53220,75063
10,207,1082,"10,207,1082",0,0,0,SUB-DISTRICT,Basopatti,Rural,33355,173499,90774,82725,31915,16391,15524,24232,12546,11686,239,120,119,82953,51976,30977,90546,38798,51748,64512,44896,19616,48806,36455,12351,14740,11688,3052,26234,18891,7343,986,528,458,6846,5348,1498,15706,8441,7265,4575,2152,2423,8807,5069,3738,652,206,446,1672,1014,658,11605,6419,5186,3360,1497,1863,6627,4004,2623,395,122,273,1223,796,427,4101,2022,2079,1215,655,560,2180,1065,1115,257,84,173,449,218,231,108987,45878,63109
10,207,1083,"10,207,1083",0,0,0,SUB-DISTRICT,Jainagar,Rural,33889,171918,90713,81205,33278,17463,15815,19470,10131,9339,125,60,65,78583,50623,27960,93335,40090,53245,61904,42849,19055,47719,36454,11265,13654,10812,2842,24918,18376,6542,1138,789,349,8009,6477,1532,14185,6395,7790,3677,1546,2131,8325,3586,4739,506,199,307,1677,1064,613,11335,5283,6052,2894,1261,1633,6631,2953,3678,399,161,238,1411,908,503,2850,1112,1738,783,285,498,1694,633,1061,107,38,69,266,156,110,110014,47864,62150
10,207,1084,"10,207,1084",0,0,0,SUB-DISTRICT,Ladania,Rural,33560,175561,90896,84665,32888,17125,15763,26668,13658,13010,51,27,24,82270,52464,29806,93291,38432,54859,74185,44729,29456,46438,35411,11027,17747,14728,3019,23034,16618,6416,930,341,589,4727,3724,1003,27747,9318,18429,7574,2031,5543,17952,5997,11955,569,272,297,1652,1018,634,21207,7267,13940,5836,1450,4386,13484,4753,8731,449,203,246,1438,861,577,6540,2051,4489,1738,581,1157,4468,1244,3224,120,69,51,214,157,57,101376,46167,55209
10,207,1085,"10,207,1085",0,0,0,SUB-DISTRICT,Laukaha,Rural,40375,212127,108413,103714,40564,20778,19786,26366,13354,13012,294,155,139,99039,63135,35904,113088,45278,67810,93654,53711,39943,62163,41670,20493,17076,12954,4122,36686,23071,13615,1858,703,1155,6543,4942,1601,31491,12041,19450,6988,2265,4723,21177,8696,12481,1910,345,1565,1416,735,681,25395,9759,15636,5970,1779,4191,17173,7080,10093,1060,280,780,1192,620,572,6096,2282,3814,1018,486,532,4004,1616,2388,850,65,785,224,115,109,118473,54702,63771
10,207,1086,"10,207,1086",0,0,0,SUB-DISTRICT,Laukahi,Rural,42295,208317,107031,101286,39796,20423,19373,22849,11639,11210,577,306,271,92892,60927,31965,115425,46104,69321,96794,52967,43827,60626,38282,22344,17809,11852,5957,37894,23089,14805,842,377,465,4081,2964,1117,36168,14685,21483,7422,3333,4089,25952,9938,16014,971,409,562,1823,1005,818,28958,11504,17454,5526,2389,3137,21319,8010,13309,848,356,492,1265,749,516,7210,3181,4029,1896,944,952,4633,1928,2705,123,53,70,558,256,302,111523,54064,57459
10,207,1087,"10,207,1087",0,0,0,SUB-DISTRICT,Phulparas,Rural,32889,166018,86249,79769,29594,15504,14090,15999,8206,7793,40,23,17,80840,51925,28915,85178,34324,50854,72239,42109,30130,44980,30632,14348,12837,9510,3327,27412,17605,9807,586,376,210,4145,3141,1004,27259,11477,15782,6331,2782,3549,18544,7607,10937,1155,366,789,1229,722,507,22437,9650,12787,5498,2473,3025,15090,6220,8870,836,309,527,1013,648,365,4822,1827,2995,833,309,524,3454,1387,2067,319,57,262,216,74,142,93779,44140,49639
10,207,1088,"10,207,1088",0,0,0,SUB-DISTRICT,Babubarhi,Rural,43523,217331,111970,105361,39020,20064,18956,27346,14142,13204,180,84,96,105011,66271,38740,112320,45699,66621,82209,54304,27905,56340,41916,14424,17114,14657,2457,31580,22177,9403,1282,603,679,6364,4479,1885,25869,12388,13481,6238,2741,3497,16908,8092,8816,769,270,499,1954,1285,669,20021,10074,9947,5239,2283,2956,12602,6433,6169,532,227,305,1648,1131,517,5848,2314,3534,999,458,541,4306,1659,2647,237,43,194,306,154,152,135122,57666,77456
10,207,1089,"10,207,1089",0,0,0,SUB-DISTRICT,Khajauli,Rural,28729,143583,75209,68374,25438,13175,12263,24012,12489,11523,60,29,31,70392,44200,26192,73191,31009,42182,54188,36492,17696,38929,29851,9078,11828,9655,2173,21717,15801,5916,646,414,232,4738,3981,757,15259,6641,8618,3403,1356,2047,10263,4426,5837,664,253,411,929,606,323,12239,5606,6633,2987,1229,1758,7905,3621,4284,547,232,315,800,524,276,3020,1035,1985,416,127,289,2358,805,1553,117,21,96,129,82,47,89395,38717,50678
10,207,1090,"10,207,1090",0,0,0,SUB-DISTRICT,Kaluahi,Rural,22909,117282,60713,56569,20612,10678,9934,18333,9492,8841,73,39,34,57503,34804,22699,59779,25909,33870,37260,28052,9208,22326,18569,3757,5632,5167,465,11232,9198,2034,1186,698,488,4276,3506,770,14934,9483,5451,1990,1462,528,9950,6119,3831,1127,677,450,1867,1225,642,11158,7182,3976,1472,1076,396,7200,4499,2701,986,597,389,1500,1010,490,3776,2301,1475,518,386,132,2750,1620,1130,141,80,61,367,215,152,80022,32661,47361
10,207,1091,"10,207,1091",0,0,0,SUB-DISTRICT,Benipatti,Rural,70277,361400,188764,172636,62881,32541,30340,43239,22703,20536,224,115,109,177424,107427,69997,183976,81337,102639,118307,86689,31618,78283,62669,15614,21588,18541,3047,36587,29104,7483,3693,2183,1510,16415,12841,3574,40024,24020,16004,6725,3937,2788,23527,14548,8979,2844,1047,1797,6928,4488,2440,32690,20262,12428,5762,3436,2326,18973,12162,6811,1883,688,1195,6072,3976,2096,7334,3758,3576,963,501,462,4554,2386,2168,961,359,602,856,512,344,243093,102075,141018
10,207,1092,"10,207,1092",0,0,0,SUB-DISTRICT,Bisfi,Rural,65251,320704,167767,152937,59741,30817,28924,31420,16384,15036,166,80,86,141721,85344,56377,178983,82423,96560,93459,76387,17072,70141,60335,9806,17036,15320,1716,38435,32509,5926,1377,1156,221,13293,11350,1943,23318,16052,7266,4241,2930,1311,14650,9883,4767,771,402,369,3656,2837,819,18627,12974,5653,3632,2471,1161,11443,7918,3525,657,346,311,2895,2239,656,4691,3078,1613,609,459,150,3207,1965,1242,114,56,58,761,598,163,227245,91380,135865
10,222,1321,"10,222,1321",0,0,0,SUB-DISTRICT,Shamho Akha Kurha,Rural,5747,30777,16158,14619,5958,3097,2861,4427,2364,2063,3,1,2,13070,7782,5288,17707,8376,9331,9793,7440,2353,7618,6637,981,2326,2257,69,4530,3787,743,35,31,4,727,562,165,2175,803,1372,180,83,97,1910,660,1250,12,5,7,73,55,18,2018,751,1267,137,71,66,1807,628,1179,12,5,7,62,47,15,157,52,105,43,12,31,103,32,71,0,0,0,11,8,3,20984,8718,12266
10,207,1094,"10,207,1094",0,0,0,SUB-DISTRICT,Pandaul,Rural,54966,270642,140092,130550,46544,24131,22413,36312,18732,17580,235,113,122,132507,81137,51370,138135,58955,79180,90170,65408,24762,53337,41425,11912,10039,8827,1212,20902,16644,4258,4249,1654,2595,18147,14300,3847,36833,23983,12850,4132,2952,1180,22189,14384,7805,2651,1085,1566,7861,5562,2299,30103,19946,10157,3378,2427,951,18236,12115,6121,1957,850,1107,6532,4554,1978,6730,4037,2693,754,525,229,3953,2269,1684,694,235,459,1329,1008,321,180472,74684,105788
10,207,1095,"10,207,1095",0,0,0,SUB-DISTRICT,Rajnagar,Rural,50134,238873,123675,115198,41597,21540,20057,38960,20134,18826,127,61,66,117647,71927,45720,121226,51748,69478,78539,57225,21314,50640,40839,9801,14045,11886,2159,24291,19269,5022,2320,1531,789,9984,8153,1831,27899,16386,11513,5278,3191,2087,19066,11029,8037,893,369,524,2662,1797,865,22429,13879,8550,4299,2727,1572,15271,9384,5887,617,280,337,2242,1488,754,5470,2507,2963,979,464,515,3795,1645,2150,276,89,187,420,309,111,160334,66450,93884
10,207,1096,"10,207,1096",0,0,0,SUB-DISTRICT,Andhratharhi,Rural,38475,191680,100056,91624,33054,17317,15737,25892,13436,12456,65,37,28,99158,61651,37507,92522,38405,54117,75270,47951,27319,42406,33357,9049,12455,10807,1648,22216,16420,5796,1051,592,459,6684,5538,1146,32864,14594,18270,5987,2614,3373,23434,10009,13425,1286,538,748,2157,1433,724,27370,12575,14795,4801,2215,2586,19990,8777,11213,700,328,372,1879,1255,624,5494,2019,3475,1186,399,787,3444,1232,2212,586,210,376,278,178,100,116410,52105,64305
10,207,1097,"10,207,1097",0,0,0,SUB-DISTRICT,Jhanjharpur,Rural,36807,174930,90255,84675,29948,15312,14636,25261,12997,12264,204,104,100,87212,53299,33913,87718,36956,50762,63952,43315,20637,38056,29220,8836,9007,7649,1358,22031,16428,5603,1026,461,565,5992,4682,1310,25896,14095,11801,4674,2659,2015,18543,9873,8670,975,540,435,1704,1023,681,18883,10368,8515,3384,1965,1419,13258,7073,6185,678,405,273,1563,925,638,7013,3727,3286,1290,694,596,5285,2800,2485,297,135,162,141,98,43,110978,46940,64038
10,207,1098,"10,207,1098",0,0,0,SUB-DISTRICT,Ghoghardiha,Rural,33484,174831,89555,85276,31857,16324,15533,16323,8374,7949,45,25,20,83012,53254,29758,91819,36301,55518,75910,43333,32577,42126,28190,13936,11245,8382,2863,25810,15971,9839,930,495,435,4141,3342,799,33784,15143,18641,6848,3112,3736,24877,10882,13995,617,253,364,1442,896,546,22379,11072,11307,4765,2241,2524,16180,7988,8192,464,204,260,970,639,331,11405,4071,7334,2083,871,1212,8697,2894,5803,153,49,104,472,257,215,98921,46222,52699
10,207,1099,"10,207,1099",0,0,0,SUB-DISTRICT,Lakhnaur,Rural,36887,167841,86959,80882,29192,14987,14205,25926,13275,12651,138,72,66,86441,53530,32911,81400,33429,47971,64814,41631,23183,41535,30645,10890,10514,8321,2193,23023,16489,6534,965,581,384,7033,5254,1779,23279,10986,12293,3319,1307,2012,17622,8273,9349,812,328,484,1526,1078,448,18271,9078,9193,2392,1115,1277,13957,6783,7174,628,255,373,1294,925,369,5008,1908,3100,927,192,735,3665,1490,2175,184,73,111,232,153,79,103027,45328,57699
10,207,1100,"10,207,1100",0,0,0,SUB-DISTRICT,Madhepur,Rural,58460,267606,139319,128287,51104,26261,24843,43006,22406,20600,742,376,366,120076,76517,43559,147530,62802,84728,98855,66212,32643,67399,50123,17276,18381,15010,3371,38690,27789,10901,1855,798,1057,8473,6526,1947,31456,16089,15367,4459,2427,2032,23916,11982,11934,1006,379,627,2075,1301,774,25302,13962,11340,3529,2093,1436,19277,10502,8775,654,242,412,1842,1125,717,6154,2127,4027,930,334,596,4639,1480,3159,352,137,215,233,176,57,168751,73107,95644
10,206,1063,"10,206,1063",0,0,0,SUB-DISTRICT,Bairgania,Rural,19148,89259,47115,42144,16593,8590,8003,9664,5127,4537,22,11,11,33499,21132,12367,55760,25983,29777,27674,21860,5814,20415,17306,3109,4394,3979,415,12577,10791,1786,443,245,198,3001,2291,710,7259,4554,2705,648,380,268,4810,3059,1751,347,192,155,1454,923,531,6399,3968,2431,552,322,230,4464,2853,1611,280,154,126,1103,639,464,860,586,274,96,58,38,346,206,140,67,38,29,351,284,67,61585,25255,36330
10,206,1064,"10,206,1064",0,0,0,SUB-DISTRICT,Suppi,Rural,28991,122239,64616,57623,23477,12256,11221,20478,10802,9676,37,23,14,52159,32520,19639,70080,32096,37984,39254,31801,7453,29865,26618,3247,6629,6314,315,17667,15668,1999,477,334,143,5092,4302,790,9389,5183,4206,728,400,328,6968,3832,3136,277,110,167,1416,841,575,7800,4258,3542,620,335,285,5898,3174,2724,152,84,68,1130,665,465,1589,925,664,108,65,43,1070,658,412,125,26,99,286,176,110,82985,32815,50170
10,206,1065,"10,206,1065",0,0,0,SUB-DISTRICT,Majorganj,Rural,23791,102785,54031,48754,19987,10223,9764,19077,10063,9014,341,175,166,40484,25088,15396,62301,28943,33358,33532,26367,7165,18827,16163,2664,4766,4314,452,10231,8789,1442,477,366,111,3353,2694,659,14705,10204,4501,1359,980,379,11039,8149,2890,350,173,177,1957,902,1055,12645,9141,3504,1278,921,357,9542,7374,2168,255,130,125,1570,716,854,2060,1063,997,81,59,22,1497,775,722,95,43,52,387,186,201,69253,27664,41589
10,206,1067,"10,206,1067",0,0,0,SUB-DISTRICT,Parihar,Rural,68586,338222,177463,160759,68872,35707,33165,34208,18060,16148,566,302,264,124362,79654,44708,213860,97809,116051,113944,85756,28188,80572,68644,11928,20740,18651,2089,45830,38593,7237,1679,1195,484,12323,10205,2118,33372,17112,16260,5767,2676,3091,19843,11154,8689,1765,575,1190,5997,2707,3290,26638,14280,12358,4518,2205,2313,16102,9422,6680,1195,440,755,4823,2213,2610,6734,2832,3902,1249,471,778,3741,1732,2009,570,135,435,1174,494,680,224278,91707,132571
10,206,1068,"10,206,1068",0,0,0,SUB-DISTRICT,Sursand,Rural,45274,209945,109991,99954,40297,20909,19388,20283,10599,9684,25,13,12,88966,54165,34801,120979,55826,65153,73108,53282,19826,48057,39804,8253,11620,10003,1617,24243,19914,4329,1646,843,803,10548,9044,1504,25051,13478,11573,2843,1572,1271,16729,9537,7192,1698,451,1247,3781,1918,1863,19761,11377,8384,2240,1361,879,13004,8015,4989,1273,360,913,3244,1641,1603,5290,2101,3189,603,211,392,3725,1522,2203,425,91,334,537,277,260,136837,56709,80128
10,206,1069,"10,206,1069",0,0,0,SUB-DISTRICT,Bathnaha,Rural,57120,262527,138384,124143,52263,27069,25194,39724,20946,18778,140,72,68,105822,66563,39259,156705,71821,84884,94843,68852,25991,58463,48555,9908,13567,11901,1666,35334,29568,5766,1613,956,657,7949,6130,1819,36380,20297,16083,5142,2759,2383,25124,14858,10266,1475,381,1094,4639,2299,2340,30568,17887,12681,4064,2296,1768,21955,13453,8502,978,234,744,3571,1904,1667,5812,2410,3402,1078,463,615,3169,1405,1764,497,147,350,1068,395,673,167684,69532,98152
10,206,1070,"10,206,1070",0,0,0,SUB-DISTRICT,Riga,Rural,43032,206979,109257,97722,41331,21343,19988,30112,15926,14186,19,7,12,89725,55618,34107,117254,53639,63615,59194,50661,8533,44967,40282,4685,11885,11060,825,20465,18695,1770,1236,908,328,11381,9619,1762,14227,10379,3848,1297,914,383,9278,6997,2281,661,300,361,2991,2168,823,11946,8814,3132,1113,786,327,7951,6034,1917,428,230,198,2454,1764,690,2281,1565,716,184,128,56,1327,963,364,233,70,163,537,404,133,147785,58596,89189
10,206,1071,"10,206,1071",0,0,0,SUB-DISTRICT,Parsauni,Rural,18589,86016,45441,40575,17026,8838,8188,12737,6664,6073,11,5,6,34364,21537,12827,51652,23904,27748,27780,21791,5989,23209,19583,3626,6489,5788,701,13230,11248,1982,525,279,246,2965,2268,697,4571,2208,2363,718,228,490,3152,1614,1538,184,56,128,517,310,207,4081,2091,1990,540,207,333,2887,1542,1345,170,49,121,484,293,191,490,117,373,178,21,157,265,72,193,14,7,7,33,17,16,58236,23650,34586
10,206,1072,"10,206,1072",0,0,0,SUB-DISTRICT,Belsand,Rural,23195,100340,52973,47367,19247,9967,9280,13443,7062,6381,18,13,5,43302,26623,16679,57038,26350,30688,33697,26604,7093,19596,17410,2186,6989,6492,497,9281,8203,1078,551,383,168,2775,2332,443,14101,9194,4907,1085,528,557,11670,7946,3724,267,119,148,1079,601,478,13229,8807,4422,862,412,450,11202,7750,3452,228,103,125,937,542,395,872,387,485,223,116,107,468,196,272,39,16,23,142,59,83,66643,26369,40274
10,206,1073,"10,206,1073",0,0,0,SUB-DISTRICT,Runisaidpur,Rural,82692,372579,197632,174947,70355,36492,33863,47919,25147,22772,1026,533,493,159122,96792,62330,213457,100840,112617,120054,94821,25233,74358,63847,10511,19276,17565,1711,41555,35326,6229,2010,1231,779,11517,9725,1792,45696,30974,14722,4620,3631,989,34639,23406,11233,1685,760,925,4752,3177,1575,37919,26499,11420,3994,3200,794,28724,20043,8681,1338,633,705,3863,2623,1240,7777,4475,3302,626,431,195,5915,3363,2552,347,127,220,889,554,335,252525,102811,149714
10,206,1074,"10,206,1074",0,0,0,SUB-DISTRICT,Dumra,Rural,66903,326332,173053,153279,64964,33663,31301,36990,19674,17316,63,36,27,133022,83431,49591,193310,89622,103688,107059,83058,24001,74579,62963,11616,15601,13896,1705,36592,31662,4930,3219,1765,1454,19167,15640,3527,32480,20095,12385,3141,1790,1351,18720,12564,6156,2498,687,1811,8121,5054,3067,27585,17456,10129,2631,1483,1148,16079,11135,4944,1761,486,1275,7114,4352,2762,4895,2639,2256,510,307,203,2641,1429,1212,737,201,536,1007,702,305,219273,89995,129278
10,206,1075,"10,206,1075",0,0,0,SUB-DISTRICT,Bajpatti,Rural,46192,215507,113078,102429,42328,22030,20298,18519,9713,8806,16,12,4,91619,55493,36126,123888,57585,66303,71018,53591,17427,39659,34112,5547,9882,9059,823,20440,17555,2885,1164,710,454,8173,6788,1385,31359,19479,11880,2996,2040,956,23552,14952,8600,1092,301,791,3719,2186,1533,26179,16824,9355,2685,1861,824,19738,12873,6865,647,215,432,3109,1875,1234,5180,2655,2525,311,179,132,3814,2079,1735,445,86,359,610,311,299,144489,59487,85002
10,206,1076,"10,206,1076",0,0,0,SUB-DISTRICT,Charaut,Rural,18595,79310,41740,37570,14466,7404,7062,7517,3907,3610,26,13,13,35806,22095,13711,43504,19645,23859,27597,20719,6878,21257,16993,4264,4767,4179,588,14132,11062,3070,509,263,246,1849,1489,360,6340,3726,2614,1073,627,446,4118,2441,1677,251,115,136,898,543,355,5530,3240,2290,908,544,364,3723,2166,1557,156,64,92,743,466,277,810,486,324,165,83,82,395,275,120,95,51,44,155,77,78,51713,21021,30692
10,206,1077,"10,206,1077",0,0,0,SUB-DISTRICT,Pupri,Rural,35740,156473,81631,74842,30692,15734,14958,15372,8058,7314,402,218,184,66119,39466,26653,90354,42165,48189,49284,39214,10070,36177,30790,5387,7858,6879,979,18349,15236,3113,778,523,255,9192,8152,1040,13107,8424,4683,1076,745,331,8931,5536,3395,480,274,206,2620,1869,751,10347,6994,3353,854,615,239,7167,4709,2458,319,181,138,2007,1489,518,2760,1430,1330,222,130,92,1764,827,937,161,93,68,613,380,233,107189,42417,64772
10,206,1078,"10,206,1078",0,0,0,SUB-DISTRICT,Nanpur,Rural,40009,182429,94901,87528,35251,17987,17264,16201,8454,7747,54,29,25,71701,43134,28567,110728,51767,58961,58309,45015,13294,37650,32141,5509,8109,7190,919,18769,15649,3120,1125,780,345,9647,8522,1125,20659,12874,7785,2414,1525,889,13468,8440,5028,920,453,467,3857,2456,1401,17103,11014,6089,2056,1317,739,11526,7451,4075,671,340,331,2850,1906,944,3556,1860,1696,358,208,150,1942,989,953,249,113,136,1007,550,457,124120,49886,74234
10,206,1079,"10,206,1079",0,0,0,SUB-DISTRICT,Bokhara,Rural,28378,130886,68711,62175,24980,12964,12016,12977,6857,6120,14,10,4,51495,31316,20179,79391,37395,41996,39572,32254,7318,24632,21814,2818,6496,5969,527,14005,12365,1640,701,471,230,3430,3009,421,14940,10440,4500,1584,1031,553,11157,7679,3478,369,228,141,1830,1502,328,12075,8991,3084,1275,894,381,9061,6693,2368,291,193,98,1448,1211,237,2865,1449,1416,309,137,172,2096,986,1110,78,35,43,382,291,91,91314,36457,54857
10,205,1058,"10,205,1058",0,0,0,SUB-DISTRICT,Purnahiya,Rural,21600,91949,48630,43319,17819,9220,8599,15441,8183,7258,38,16,22,40741,24831,15910,51208,23799,27409,31611,23942,7669,17444,15484,1960,4297,3957,340,9929,8969,960,389,255,134,2829,2303,526,14167,8458,5709,1115,688,427,8526,6329,2197,2528,321,2207,1998,1120,878,11124,7374,3750,927,528,399,7542,5621,1921,915,249,666,1740,976,764,3043,1084,1959,188,160,28,984,708,276,1613,72,1541,258,144,114,60338,24688,35650
10,205,1059,"10,205,1059",0,0,0,SUB-DISTRICT,Piprarhi,Rural,28107,117948,61680,56268,23229,11985,11244,15469,8107,7362,21,12,9,49088,29524,19564,68860,32156,36704,36151,30064,6087,22539,20077,2462,5155,4841,314,13214,11964,1250,346,202,144,3824,3070,754,13612,9987,3625,1109,922,187,10212,7659,2553,676,213,463,1615,1193,422,11604,9209,2395,926,816,110,8833,7091,1742,413,189,224,1432,1113,319,2008,778,1230,183,106,77,1379,568,811,263,24,239,183,80,103,81797,31616,50181
10,205,1060,"10,205,1060",0,0,0,SUB-DISTRICT,Sheohar,Rural,28748,127142,67228,59914,24891,12957,11934,20106,10716,9390,51,28,23,54971,33368,21603,72171,33860,38311,41533,31627,9906,27993,23426,4567,6642,5785,857,16065,13593,2472,532,379,153,4754,3669,1085,13540,8201,5339,1576,1198,378,9375,5892,3483,557,191,366,2032,920,1112,11167,7093,4074,1340,1058,282,7921,5078,2843,367,146,221,1539,811,728,2373,1108,1265,236,140,96,1454,814,640,190,45,145,493,109,384,85609,35601,50008
10,205,1061,"10,205,1061",0,0,0,SUB-DISTRICT,Dumri Katsari,Rural,20943,93398,49454,43944,18346,9483,8863,12915,6821,6094,54,32,22,40228,24420,15808,53170,25034,28136,29039,23323,5716,16356,14183,2173,3165,2832,333,10749,9420,1329,561,346,215,1881,1585,296,12683,9140,3543,1270,1091,179,9716,7026,2690,460,269,191,1237,754,483,9629,7330,2299,1127,996,131,7027,5409,1618,424,258,166,1051,667,384,3054,1810,1244,143,95,48,2689,1617,1072,36,11,25,186,87,99,64359,26131,38228
10,205,1062,"10,205,1062",0,0,0,SUB-DISTRICT,Tariani Chowk,Rural,44888,197693,104800,92893,39014,20305,18709,28986,15304,13682,132,79,53,84595,51018,33577,113098,53782,59316,70014,51041,18973,47089,37487,9602,10896,9417,1479,29104,23255,5849,1431,828,603,5658,3987,1671,22925,13554,9371,2970,1796,1174,15501,9764,5737,1338,391,947,3116,1603,1513,19533,11836,7697,2488,1595,893,13233,8553,4680,1199,320,879,2613,1368,1245,3392,1718,1674,482,201,281,2268,1211,1057,139,71,68,503,235,268,127679,53759,73920
10,204,1035,"10,204,1035",0,0,0,SUB-DISTRICT,Banjaria,Rural,32464,162684,86088,76596,34959,17850,17109,15075,7926,7149,954,494,460,69056,42954,26102,93628,43134,50494,62393,41302,21091,33694,27422,6272,5241,4713,528,19892,15188,4704,797,527,270,7764,6994,770,28699,13880,14819,1350,688,662,24021,10991,13030,599,214,385,2729,1987,742,23541,11964,11577,1099,610,489,19761,9462,10299,413,170,243,2268,1722,546,5158,1916,3242,251,78,173,4260,1529,2731,186,44,142,461,265,196,100291,44786,55505
10,204,1037,"10,204,1037",0,0,0,SUB-DISTRICT,Bankatwa,Rural,20227,116863,60983,55880,25119,12967,12152,11894,6115,5779,11,8,3,46463,29839,16624,70400,31144,39256,46582,29250,17332,26694,21076,5618,6455,5501,954,16693,12939,3754,553,367,186,2993,2269,724,19888,8174,11714,3632,1157,2475,13227,5802,7425,1027,326,701,2002,889,1113,15864,6691,9173,2439,784,1655,11166,5034,6132,516,136,380,1743,737,1006,4024,1483,2541,1193,373,820,2061,768,1293,511,190,321,259,152,107,70281,31733,38548
10,204,1051,"10,204,1051",0,0,0,SUB-DISTRICT,Chakia(Pipra),Rural,36820,195590,101014,94576,38854,19932,18922,36576,18849,17727,158,89,69,89236,54245,34991,106354,46769,59585,61757,46483,15274,40755,33312,7443,10010,8926,1084,22470,18268,4202,1643,492,1151,6632,5626,1006,21002,13171,7831,2533,1485,1048,14591,9275,5316,968,343,625,2910,2068,842,17561,11276,6285,2217,1290,927,12190,7912,4278,722,280,442,2432,1794,638,3441,1895,1546,316,195,121,2401,1363,1038,246,63,183,478,274,204,133833,54531,79302
10,204,1040,"10,204,1040",0,0,0,SUB-DISTRICT,Chiraia,Rural,57311,276809,146459,130350,56872,29693,27179,32319,17229,15090,44,30,14,110261,69597,40664,166548,76862,89686,88723,67868,20855,62341,52865,9476,15997,14637,1360,38592,32033,6559,1117,612,505,6635,5583,1052,26382,15003,11379,3920,2066,1854,18682,10911,7771,846,293,553,2934,1733,1201,20964,12327,8637,2848,1610,1238,15142,9161,5981,567,199,368,2407,1357,1050,5418,2676,2742,1072,456,616,3540,1750,1790,279,94,185,527,376,151,188086,78591,109495
